15
53
1
6
30
7
5
21
30
1
3
2
6
7
31
3
1
16
1
11
59
11
1
24
4
9
12
1
32
11
2
1
1
84
19
1
5
30
1
13
1
50
61
78
56
28
4
9
2
7
2
13
5
4
2
6
21
2
40
22
35
35
4
1
26
9
16
6
9
4
4
3
2
7
5
63
29
6
16
6
1
47
1
1
18
1
5
105
78
13
147
8
17
62
30
1
5
16
6
9
4
13
3
15
123
11
65
10
89
182
65
8
1
4
4
1
3
3
24
2
32
9
6
14
9
10
4
7
8
4
17
26
15
11
36
2
2
5
11
8
4
1
31
1
25
2
3
4
8
1
10
1
4
3
3
4
2
8
109
153
23
1
1
2
2
7
9
22
40
1
1
1
15
2
3
1
24
31
7
16
1
20
33
13
27
136
1
133
7
3
13
9
26
2
40
1
24
72
15
2
22
14
5
7
37
40
18
42
8
1
11
11
59
78
40
1
43
2
1
38
29
36
17
26
49
20
2
128
2
2
85
15
11
31
22
1
22
9
7
14
21
1
95
17
18
2
22
1
11
38
2
2
4
1
115
23
1
27
1
4
4
3
20
33
8
21
9
8
8
57
59
1
1
18
42
5
69
1
4
1
9
1
8
67
30
3
6
5
8
2
3
50
12
30
10
2
2
8
1
6
2
2
1
33
10
30
143
10
6
12
4
1
4
3
21
35
5
7
21
6
9
6
4
52
27
39
10
2
18
2
13
23
57
16
67
6
27
4
17
15
15
36
97
14
22
3
4
1
2
29
8
3
480
7
5
10
2
2
16
11
3
1
2
22
7
20
28
3
9
88
24
1
4
2
9
31
1
1
10
88
12
1
14
15
14
44
7
27
7
13
4
3
8
15
1
6
96
19
16
20
1
25
13
15
9
58
3
1
3
4
94
9
11
5
12
1
1
14
142
25
2
1
20
29
65
33
15
36
3
14
6
10
4
10
15
27
55
3
212
49
54
5
14
24
12
17
2
22
112
13
34
53
8
3
27
17
1
3
16
2
310
10
5
7
5
5
15
17
9
3
25
4
41
29
3
1
10
11
2
23
6
23
19
1
1
14
24
2
21
1
1
1
2
5
2
14
13
2
4
6
41
3
1
5
8
9
1
1
1
46
23
2
1
57
3
21
9
18
2
2
53
41
10
25
20
11
31
16
1
34
29
29
5
49
11
4
37
23
6
7
4
9
29
4
40
11
9
19
9
4
9
6
2
27
14
34
29
5
49
5
6
5
18
9
2
30
29
26
23
2
8
15
5
88
5
2
6
1
23
10
26
9
1
8
2
26
1
1
3
72
38
11
14
37
15
1
11
16
5
4
24
71
3
21
6
1
20
40
5
6
7
63
49
16
16
2
3
1
2
4
8
27
19
34
2
10
2
18
2
1
5
79
22
19
14
10
13
2
2
38
15
15
27
5
20
45
7
62
4
5
4
8
3
7
4
1
15
20
2
3
68
1
4
2
2
12
43
39
8
6
16
13
15
32
21
2
5
6
1
13
14
18
11
1
15
2
1
2
4
26
39
40
3
2
43
1
1
46
1
8
13
3
18
3
9
4
14
34
8
2
1
16
2
8
32
29
2
1
4
1
11
15
56
14
33
2
4
1
7
2
11
2
4
3
15
1
4
1
6
1
1
1
3
2
2
5
2
7
2
1
1
5
1
1
2
1
1
2
1
17
3
3
1
17
6
18
4
6
3
1
33
33
1
17
1
6
1
13
28
2
5
5
1
15
1
2
6
16
1
5
11
7
2
14
10
2
8
4
5
27
14
7
20
18
9
13
27
2
1
5
2
15
3
1
34
22
5
14
7
62
20
7
4
9
4
6
2
5
12
7
11
15
2
12
9
86
10
16
31
10
41
12
10
3
1
45
16
1
6
8
1
1
1
56
2
1
13
7
12
1
11
2
3
2
1
5
23
4
4
3
27
1
2
19
5
2
7
5
1
2
10
5
21
2
5
1
12
10
2
1
9
21
3
4
16
35
9
5
19
1
2
2
2
41
1
11
3
2
8
19
1
1
3
8
3
23
7
6
11
22
4
7
7
1
1
2
5
1
1
4
15
14
10
7
34
6
7
6
10
3
5
3
2
1
10
4
1
4
28
21
1
13
3
6
22
1
2
5
3
3
7
21
46
4
2
2
1
25
1
2
1
11
2
4
19
1
3
6
2
4
11
3
16
76
5
10
2
3
5
29
19
38
5
5
71
3
2
4
10
10
7
18
4
16
4
17
17
4
18
3
21
1
17
5
2
7
17
7
1
1
4
7
11
21
17
1
12
1
16
18
6
1
4
7
9
3
19
1
6
7
1
1
8
5
11
7
3
1
15
17
8
30
12
2
5
1
4
12
2
4
3
7
2
1
2
2
4
5
2
2
3
1
2
1
19
5
4
6
5
8
1
18
25
16
1
7
4
14
1
2
4
7
1
1
1
3
11
2
7
4
2
4
10
1
1
13
6
16
2
5
8
12
37
18
19
18
11
2
15
7
4
4
8
50
6
10
2
7
17
24
2
3
17
4
3
4
8
6
15
3
1
34
5
2
11
1
1
32
1
1
14
17
1
16
1
1
1
1
5
6
1
1
1
16
2
3
1
5
7
4
2
3
4
12
2
10
1
1
6
2
10
13
15
14
12
1
1
15
33
6
10
24
4
4
10
15
2
1
15
12
16
14
3
27
40
28
13
9
10
4
5
36
7
7
17
8
2
9
2
2
1
20
1
1
1
2
1
5
4
7
7
18
12
2
1
2
4
40
19
19
5
2
3
11
12
1
1
25
30
25
4
12
4
11
7
2
3
2
6
49
10
10
5
3
3
32
12
1
2
1
37
1
7
1
2
7
17
2
2
9
7
2
3
2
17
4
3
31
12
52
5
3
24
11
6
16
16
1
10
6
13
5
2
2
1
1
8
7
3
5
8
2
8
24
15
27
16
24
3
7
5
23
2
3
6
1
7
6
37
19
2
2
12
2
13
4
23
9
3
2
4
15
8
1
16
2
1
11
2
15
4
3
2
1
17
1
4
3
29
7
3
15
4
3
5
3
5
8
11
3
7
1
15
1
1
4
6
1
1
9
4
3
2
2
3
2
3
16
2
28
2
2
4
1
1
7
3
2
2
2
13
4
1
29
4
8
24
7
11
6
7
6
3
5
11
9
5
4
6
1
8
8
2
20
3
17
2
20
9
7
2
3
22
13
7
1
5
1
14
2
1
2
1
2
1
1
4
1
3
6
1
1
1
4
1
7
1
14
9
15
1
20
1
11
9
25
16
5
4
1
8
4
3
6
7
2
1
1
4
1
2
11
1
3
15
1
9
9
31
2
1
12
7
12
2
1
1
7
1
5
29
16
1
16
6
19
1
2
3
1
4
1
1
2
2
3
12
12
1
5
9
2
6
1
23
7
37
42
2
2
8
1
10
5
1
1
2
28
2
3
6
2
6
6
2
2
4
10
3
1
1
3
3
1
10
2
22
4
10
2
5
3
3
14
2
1
1
22
4
2
1
2
4
4
1
1
6
1
12
1
28
14
6
5
7
6
5
1
17
13
21
9
8
1
1
2
2
3
22
1
2
4
1
39
7
2
2
8
11
5
4
12
5
1
3
4
1
1
1
9
18
3
12
14
17
25
18
1
20
1
1
7
1
12
24
1
11
1
22
2
1
1
20
9
3
8
4
3
5
1
4
2
14
1
2
16
1
1
3
8
1
8
1
16
1
3
6
4
15
7
1
3
1
1
23
1
1
12
4
29
6
6
8
7
7
7
1
2
5
3
10
13
1
4
3
3
1
2
3
6
1
1
2
1
1
1
1
2
2
1
1
1
4
1
2
3
1
1
18
8
13
10
2
2
2
5
51
3
1
4
5
8
2
1
4
1
11
3
1
6
13
1
6
